Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-15 12:00:00,38.63,7.0,1.0,867648028.0,0
2024-01-15 18:00:00,38.63,7.0,1.0,882955716.0,0
2024-01-16 00:00:00,38.63,7.0,1.0,269117407.0,0
2024-01-16 06:00:00,38.63,7.0,1.0,835806412.8499173,1
2024-01-16 12:00:00,38.63,7.0,1.0,836462817.8056962,1
2024-01-16 18:00:00,38.7,8.0,1.0,862507223.0,0
2024-01-17 00:00:00,38.63,7.0,1.0,835938317.213583,1
2024-01-17 06:00:00,38.63,7.0,1.0,835938282.2893646,1
2024-01-17 12:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-17 18:00:00,32.9,10.0,1.0,887883636.0,0
2024-01-18 00:00:00,53.25,10.0,100.0,269117205.0,0
2024-01-18 06:00:00,38.63,7.0,1.0,835758081.1955448,1
2024-01-18 12:00:00,38.63,7.0,1.0,836462817.3621997,1
2024-01-18 18:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-19 00:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-19 06:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-19 12:00:00,22.93,13.0,3.0,847936070.0,0
2024-01-19 18:00:00,41.32,10.0,1.0,272422809.0,0
2024-01-20 00:00:00,38.63,7.0,1.0,835827977.2672575,1
2024-01-20 06:00:00,38.63,7.0,1.0,836470161.9547584,1
2024-01-20 12:00:00,35.72,8.0,1.0,268717855.0,0
2024-01-20 18:00:00,38.32,7.0,1.0,893808059.0,0
2024-01-21 00:00:00,38.63,7.0,1.0,836389468.8913503,1
2024-01-21 06:00:00,38.22,8.0,1.0,269379524.0,0
2024-01-21 12:00:00,38.63,7.0,1.0,836540943.1573541,1
2024-01-21 18:00:00,38.63,7.0,1.0,836463393.8370605,1
2024-01-22 00:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-22 06:00:00,65.96,12.0,1.0,866700796.0,0
2024-01-22 12:00:00,38.63,7.0,1.0,835868228.5811528,1
2024-01-22 18:00:00,38.63,7.0,1.0,835938399.7333918,1
2024-01-23 00:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-23 06:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-23 12:00:00,55.19,7.0,1.0,818887351.0,0
2024-01-23 18:00:00,38.63,7.0,1.0,836006409.2988425,1
2024-01-24 00:00:00,38.63,7.0,1.0,835976248.2408755,1
2024-01-24 06:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-24 12:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-24 18:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-25 00:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-25 06:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-25 12:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-25 18:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-26 00:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-26 06:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-26 12:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-26 18:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-27 00:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-27 06:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-27 12:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-27 18:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-28 00:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-28 06:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-28 12:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-28 18:00:00,38.63,7.0,1.0,835742965.686121,1
2024-01-29 00:00:00,38.63,7.0,1.0,835742965.686121,1
