Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-15 12:00:00,18.395000000000003,5.0,10.0,916823938.0,0
2024-01-15 18:00:00,18.395000000000003,5.0,10.0,917485576.1334496,1
2024-01-16 00:00:00,18.395000000000003,5.0,10.0,915562594.0043931,1
2024-01-16 06:00:00,7.42,5.0,10.0,915618211.0,0
2024-01-16 12:00:00,18.395000000000003,5.0,10.0,915567410.6386974,1
2024-01-16 18:00:00,18.395000000000003,5.0,10.0,915567376.3534546,1
2024-01-17 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-17 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-17 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-17 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-18 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-18 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-18 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-18 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-19 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-01-19 06:00:00,2.13,9.0,100.0,890189281.5,0
2024-01-19 12:00:00,17.35,9.0,100.0,897476871.0,0
2024-01-19 18:00:00,16.9,9.0,100.0,927413066.0,0
2024-01-20 00:00:00,19.15,9.0,100.0,911895759.0,0
2024-01-20 06:00:00,14.13,9.0,100.0,910742460.0,0
2024-01-20 12:00:00,21.48,9.0,100.0,926315397.5,0
2024-01-20 18:00:00,17.98,9.0,100.0,927195636.0,0
2024-01-21 00:00:00,18.08,9.0,100.0,913167979.0,0
2024-01-21 06:00:00,18.395000000000003,5.0,10.0,915498530.5927643,1
2024-01-21 12:00:00,18.395000000000003,5.0,10.0,915567886.6843048,1
2024-01-21 18:00:00,13.22,5.0,10.0,908384386.0,0
2024-01-22 00:00:00,18.395000000000003,5.0,10.0,915561228.3389786,1
2024-01-22 06:00:00,18.395000000000003,5.0,10.0,915568564.2738338,1
2024-01-22 12:00:00,22.29,9.0,100.0,910008228.0,0
2024-01-22 18:00:00,19.62,6.0,10.0,886396452.0,0
2024-01-23 00:00:00,18.395000000000003,5.0,10.0,915544994.8188041,1
2024-01-23 06:00:00,17.97,5.0,10.0,876331100.5,0
2024-01-23 12:00:00,13.79,5.0,10.0,891501009.0,0
2024-01-23 18:00:00,16.89,10.0,10.0,894591317.0,0
2024-01-24 00:00:00,18.395000000000003,5.0,10.0,915614966.313249,1
2024-01-24 06:00:00,17.81,5.0,10.0,819466818.0,0
2024-01-24 12:00:00,24.28,9.0,100.0,866126130.0,0
2024-01-24 18:00:00,19.69,9.0,100.0,885575524.0,0
2024-01-25 00:00:00,18.395000000000003,5.0,10.0,915645864.5277318,1
2024-01-25 06:00:00,12.81,5.0,10.0,895780842.0,0
2024-01-25 12:00:00,12.59,5.0,10.0,896321375.0,0
2024-01-25 18:00:00,31.03,9.0,100.0,883952994.0,0
2024-01-26 00:00:00,18.395000000000003,5.0,10.0,915598448.9659005,1
2024-01-26 06:00:00,11.77,9.0,100.0,886048359.0,0
2024-01-26 12:00:00,18.395000000000003,5.0,10.0,915542141.5128015,1
2024-01-26 18:00:00,5.55,9.0,100.0,873740647.67,0
2024-01-27 00:00:00,18.395000000000003,5.0,10.0,915534656.844929,1
2024-01-27 06:00:00,6.15,9.0,100.0,878447750.0,0
2024-01-27 12:00:00,18.395000000000003,5.0,10.0,915537471.8056846,1
2024-01-27 18:00:00,49.0,9.0,100.0,870940773.0,0
2024-01-28 00:00:00,18.395000000000003,5.0,10.0,915533020.6536913,1
2024-01-28 06:00:00,48.41,9.0,100.0,886179602.0,0
2024-01-28 12:00:00,49.36,5.0,10.0,866814395.0,0
2024-01-28 18:00:00,48.63,9.0,100.0,896711574.0,0
2024-01-29 00:00:00,18.395000000000003,5.0,10.0,915610699.1670761,1
2024-01-29 06:00:00,10.85,5.0,10.0,882848508.5,0
2024-01-29 12:00:00,13.22,5.0,10.0,866041278.0,0
2024-01-29 18:00:00,6.01,5.0,10.0,870792159.0,0
2024-01-30 00:00:00,18.395000000000003,5.0,10.0,915693663.3322496,1
2024-01-30 06:00:00,9.99,5.0,10.0,896305499.0,0
2024-01-30 12:00:00,31.38,10.0,10.0,882079389.5,0
2024-01-30 18:00:00,13.59,5.0,10.0,916160249.0,0
2024-01-31 00:00:00,18.395000000000003,5.0,10.0,915549962.0301516,1
2024-01-31 06:00:00,14.4,5.0,10.0,916248686.0,0
2024-01-31 12:00:00,18.395000000000003,5.0,10.0,915565569.699702,1
2024-01-31 18:00:00,11.68,5.0,10.0,920727909.5,0
2024-02-01 00:00:00,7.03,9.0,100.0,925791870.0,0
2024-02-01 06:00:00,18.395000000000003,5.0,10.0,915517082.228888,1
2024-02-01 12:00:00,20.77,9.0,100.0,925555939.5,0
2024-02-01 18:00:00,13.85,5.0,10.0,916515826.0,0
2024-02-02 00:00:00,18.395000000000003,5.0,10.0,915507424.1675931,1
2024-02-02 06:00:00,6.94,5.0,10.0,914833927.0,0
2024-02-02 12:00:00,18.395000000000003,5.0,10.0,915567443.7556752,1
2024-02-02 18:00:00,18.395000000000003,5.0,10.0,915567970.8605171,1
2024-02-03 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-03 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-03 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-03 18:00:00,6.58,9.0,100.0,915873990.0,0
2024-02-04 00:00:00,18.395000000000003,5.0,10.0,915566644.4508045,1
2024-02-04 06:00:00,18.395000000000003,5.0,10.0,915566382.0602493,1
2024-02-04 12:00:00,17.36,9.0,100.0,924692617.0,0
2024-02-04 18:00:00,17.2,9.0,100.0,928506976.0,0
2024-02-05 00:00:00,17.72,9.0,100.0,926790663.0,0
2024-02-05 06:00:00,18.395000000000003,5.0,10.0,915506453.162568,1
2024-02-05 12:00:00,18.395000000000003,5.0,10.0,915522529.7269654,1
2024-02-05 18:00:00,5.61,5.0,10.0,927940347.0,0
2024-02-06 00:00:00,8.11,10.0,10.0,916402857.0,0
2024-02-06 06:00:00,8.45,5.0,10.0,916520225.0,0
2024-02-06 12:00:00,18.395000000000003,5.0,10.0,923169818.0,0
2024-02-06 18:00:00,39.35,9.0,100.0,897844837.5,0
2024-02-07 00:00:00,18.395000000000003,5.0,10.0,915501024.8426952,1
2024-02-07 06:00:00,32.46,9.0,100.0,892405731.0,0
2024-02-07 12:00:00,7.67,9.0,100.0,922276265.0,0
2024-02-07 18:00:00,16.54,5.0,10.0,916479965.0,0
2024-02-08 00:00:00,11.18,5.0,10.0,916456569.0,0
2024-02-08 06:00:00,11.35,5.0,10.0,925477897.0,0
2024-02-08 12:00:00,4.85,5.0,10.0,913753308.5,0
2024-02-08 18:00:00,10.74,9.0,100.0,915010474.0,0
2024-02-09 00:00:00,18.395000000000003,5.0,10.0,915549399.9889113,1
2024-02-09 06:00:00,40.77,9.0,100.0,897289273.5,0
2024-02-09 12:00:00,14.09,5.0,10.0,927097821.0,0
2024-02-09 18:00:00,15.02,9.0,100.0,915197910.0,0
2024-02-10 00:00:00,18.395000000000003,5.0,10.0,915500282.7354294,1
2024-02-10 06:00:00,5.82,9.0,100.0,939486610.0,0
2024-02-10 12:00:00,5.83,9.0,100.0,914208025.0,0
2024-02-10 18:00:00,15.22,9.0,100.0,917427080.0,0
2024-02-11 00:00:00,16.65,9.0,100.0,913785484.0,0
2024-02-11 06:00:00,3.3,9.0,100.0,906714301.0,0
2024-02-11 12:00:00,27.67,9.0,100.0,909540279.0,0
2024-02-11 18:00:00,16.92,9.0,100.0,915775543.0,0
2024-02-12 00:00:00,18.395000000000003,5.0,10.0,915547618.8242223,1
2024-02-12 06:00:00,5.66,9.0,100.0,928517483.0,0
2024-02-12 12:00:00,5.67,9.0,100.0,928507873.0,0
2024-02-12 18:00:00,3.41,9.0,100.0,925420933.0,0
2024-02-13 00:00:00,18.395000000000003,5.0,10.0,915504996.1844622,1
2024-02-13 06:00:00,18.395000000000003,5.0,10.0,915528001.7655395,1
2024-02-13 12:00:00,15.51,5.0,10.0,901937469.0,0
2024-02-13 18:00:00,14.5,9.0,100.0,926681912.0,0
2024-02-14 00:00:00,18.395000000000003,5.0,10.0,915518138.7788852,1
2024-02-14 06:00:00,16.07,9.0,100.0,916194929.0,0
2024-02-14 12:00:00,16.6,9.0,100.0,920727046.0,0
2024-02-14 18:00:00,13.75,9.0,100.0,928091740.0,0
2024-02-15 00:00:00,18.395000000000003,5.0,10.0,915510867.0848789,1
2024-02-15 06:00:00,8.15,9.0,100.0,938627831.0,0
2024-02-15 12:00:00,5.81,9.0,100.0,917137869.0,0
2024-02-15 18:00:00,4.5,9.0,100.0,921463751.5,0
2024-02-16 00:00:00,12.64,5.0,10.0,915827560.0,0
2024-02-16 06:00:00,18.89,9.0,100.0,732482508.0,0
2024-02-16 12:00:00,27.32,9.0,100.0,918291717.0,0
2024-02-16 18:00:00,35.05,9.0,100.0,910376641.0,0
2024-02-17 00:00:00,16.23,9.0,100.0,923011100.0,0
2024-02-17 06:00:00,14.78,9.0,100.0,886992256.0,0
2024-02-17 12:00:00,34.24,9.0,100.0,894960237.5,0
2024-02-17 18:00:00,44.92,9.0,100.0,904818537.0,0
2024-02-18 00:00:00,36.48,9.0,100.0,901056584.0,0
2024-02-18 06:00:00,18.395000000000003,5.0,10.0,915578704.4105787,1
2024-02-18 12:00:00,36.89,9.0,100.0,879438976.0,0
2024-02-18 18:00:00,37.17,9.0,100.0,884365195.0,0
2024-02-19 00:00:00,18.395000000000003,5.0,10.0,915647666.4821026,1
2024-02-19 06:00:00,37.57,9.0,100.0,901770625.0,0
2024-02-19 12:00:00,15.77,9.0,100.0,927206712.0,0
2024-02-19 18:00:00,29.71,9.0,100.0,894907768.0,0
2024-02-20 00:00:00,29.85,9.0,100.0,898372024.0,0
2024-02-20 06:00:00,30.46,9.0,100.0,899576274.0,0
2024-02-20 12:00:00,14.5,5.0,10.0,930457309.0,0
2024-02-20 18:00:00,13.05,5.0,10.0,911187428.0,0
2024-02-21 00:00:00,18.395000000000003,5.0,10.0,915483550.5754273,1
2024-02-21 06:00:00,15.17,5.0,10.0,928399516.0,0
2024-02-21 12:00:00,11.31,5.0,10.0,924290373.0,0
2024-02-21 18:00:00,12.27,8.0,10.0,914567164.0,0
2024-02-22 00:00:00,18.395000000000003,5.0,10.0,915510922.1598301,1
2024-02-22 06:00:00,12.81,9.0,100.0,906653323.0,0
2024-02-22 12:00:00,18.395000000000003,9.0,100.0,916506615.0,0
2024-02-22 18:00:00,18.395000000000003,5.0,10.0,915545875.2539821,1
2024-02-23 00:00:00,18.395000000000003,5.0,10.0,915563827.6716894,1
2024-02-23 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-23 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-23 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-24 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-24 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-24 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-24 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-25 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-25 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-25 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-25 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-26 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-26 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-26 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-26 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-27 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-27 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-27 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-27 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-28 00:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-28 06:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-28 12:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
2024-02-28 18:00:00,18.395000000000003,5.0,10.0,915547551.6967824,1
