Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-15 18:00:00,29.0,7.0,100.0,971561201.0,0
2024-01-16 00:00:00,29.0,7.0,100.0,971437146.4440825,1
2024-01-16 06:00:00,29.0,7.0,100.0,963443790.0023078,1
2024-01-16 12:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-16 18:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-17 00:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-17 06:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-17 12:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-17 18:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-18 00:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-18 06:00:00,35.57,7.0,100.0,976698117.0,0
2024-01-18 12:00:00,12.66,7.0,100.0,957352042.0,0
2024-01-18 18:00:00,29.0,7.0,100.0,963321019.1861937,1
2024-01-19 00:00:00,29.0,7.0,100.0,963569466.388955,1
2024-01-19 06:00:00,36.68,7.0,100.0,967430498.0,0
2024-01-19 12:00:00,29.0,7.0,100.0,963514438.780932,1
2024-01-19 18:00:00,31.24,7.0,100.0,961336927.5,0
2024-01-20 00:00:00,29.0,7.0,100.0,963573986.4940233,1
2024-01-20 06:00:00,29.0,7.0,100.0,963570550.6149766,1
2024-01-20 12:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-20 18:00:00,34.88,7.0,100.0,956619711.0,0
2024-01-21 00:00:00,29.0,7.0,100.0,963581561.1983862,1
2024-01-21 06:00:00,29.0,7.0,100.0,963568899.1394182,1
2024-01-21 12:00:00,29.0,7.0,100.0,963449402.500041,1
2024-01-21 18:00:00,40.5,7.0,100.0,959971328.0,0
2024-01-22 00:00:00,29.0,7.0,100.0,963579993.5114545,1
2024-01-22 06:00:00,29.0,7.0,100.0,963571789.7778112,1
2024-01-22 12:00:00,36.68,7.0,100.0,955516743.0,0
2024-01-22 18:00:00,35.31,7.0,100.0,940056844.0,0
2024-01-23 00:00:00,29.0,7.0,100.0,963685309.0795467,1
2024-01-23 06:00:00,35.05,7.0,100.0,957872212.0,0
2024-01-23 12:00:00,15.89,7.0,100.0,920582473.0,0
2024-01-23 18:00:00,14.77,7.0,100.0,940781822.0,0
2024-01-24 00:00:00,29.0,7.0,100.0,963936771.491015,1
2024-01-24 06:00:00,25.17,7.0,100.0,933025275.0,0
2024-01-24 12:00:00,29.0,7.0,100.0,963642339.8417786,1
2024-01-24 18:00:00,18.22,7.0,100.0,915786853.0,0
2024-01-25 00:00:00,29.0,7.0,100.0,963633036.143608,1
2024-01-25 06:00:00,29.53,9.0,100.0,898052286.0,0
2024-01-25 12:00:00,39.41,7.0,100.0,920808441.0,0
2024-01-25 18:00:00,39.28,7.0,100.0,911947960.0,0
2024-01-26 00:00:00,37.38,7.0,100.0,971362801.0,0
2024-01-26 06:00:00,37.83,7.0,100.0,906599262.0,0
2024-01-26 12:00:00,35.24,7.0,100.0,886989107.0,0
2024-01-26 18:00:00,34.49,7.0,100.0,947154449.0,0
2024-01-27 00:00:00,29.0,7.0,100.0,963882200.80695,1
2024-01-27 06:00:00,34.63,7.0,100.0,936942201.0,0
2024-01-27 12:00:00,40.68,7.0,100.0,966101773.0,0
2024-01-27 18:00:00,33.95,8.0,100.0,945791696.5,0
2024-01-28 00:00:00,29.0,7.0,100.0,963512932.8381941,1
2024-01-28 06:00:00,34.2,7.0,100.0,967054679.0,0
2024-01-28 12:00:00,35.88,7.0,100.0,948472795.0,0
2024-01-28 18:00:00,34.97,7.0,100.0,956759899.5,0
2024-01-29 00:00:00,29.0,7.0,100.0,963630731.0039496,1
2024-01-29 06:00:00,34.44,7.0,100.0,967322040.5,0
2024-01-29 12:00:00,29.0,7.0,100.0,963515882.1795205,1
2024-01-29 18:00:00,35.19,7.0,100.0,955595687.5,0
2024-01-30 00:00:00,29.0,7.0,100.0,963581372.9065496,1
2024-01-30 06:00:00,18.38,7.0,100.0,962961358.0,0
2024-01-30 12:00:00,18.81,7.0,100.0,941832375.0,0
2024-01-30 18:00:00,37.09,9.0,100.0,972819302.0,0
2024-01-31 00:00:00,29.0,7.0,100.0,963429495.1601101,1
2024-01-31 06:00:00,37.04,9.0,100.0,957141943.0,0
2024-01-31 12:00:00,30.66,7.0,100.0,957665753.0,0
2024-01-31 18:00:00,29.0,7.0,100.0,963641371.7875581,1
2024-02-01 00:00:00,29.0,7.0,100.0,963569813.3372666,1
2024-02-01 06:00:00,22.06,7.0,100.0,963905512.0,0
2024-02-01 12:00:00,27.5,9.0,100.0,959483965.5,0
2024-02-01 18:00:00,29.0,7.0,100.0,963522571.444519,1
2024-02-02 00:00:00,29.0,7.0,100.0,963572087.4834311,1
2024-02-02 06:00:00,37.3,9.0,100.0,957045812.0,0
2024-02-02 12:00:00,29.0,7.0,100.0,963581589.619048,1
2024-02-02 18:00:00,36.81,9.0,100.0,971823298.0,0
2024-02-03 00:00:00,24.0,7.0,100.0,963065349.0,0
2024-02-03 06:00:00,25.95,7.0,100.0,964906244.0,0
2024-02-03 12:00:00,22.62,7.0,100.0,960286813.0,0
2024-02-03 18:00:00,22.61,7.0,100.0,971717079.0,0
2024-02-04 00:00:00,37.72,9.0,100.0,953209108.0,0
2024-02-04 06:00:00,36.78,9.0,100.0,969879837.0,0
2024-02-04 12:00:00,37.07,9.0,100.0,954400594.0,0
2024-02-04 18:00:00,38.23,9.0,100.0,971453429.0,0
2024-02-05 00:00:00,36.86,9.0,100.0,972003880.0,0
2024-02-05 06:00:00,29.0,7.0,100.0,963420886.1262176,1
2024-02-05 12:00:00,42.41,9.0,100.0,951220141.0,0
2024-02-05 18:00:00,36.95,9.0,100.0,963189962.5,0
2024-02-06 00:00:00,29.0,7.0,100.0,963555491.4639664,1
2024-02-06 06:00:00,29.0,7.0,100.0,963568839.4865903,1
2024-02-06 12:00:00,23.41,7.0,100.0,960388933.0,0
2024-02-06 18:00:00,22.41,7.0,100.0,961648616.0,0
2024-02-07 00:00:00,23.33,7.0,100.0,961220366.5,0
2024-02-07 06:00:00,29.0,7.0,100.0,963560780.9320475,1
2024-02-07 12:00:00,23.07,7.0,100.0,957587230.0,0
2024-02-07 18:00:00,35.12,7.0,100.0,958244483.0,0
2024-02-08 00:00:00,29.0,7.0,100.0,963613275.05006,1
2024-02-08 06:00:00,34.93,7.0,100.0,959064869.0,0
2024-02-08 12:00:00,40.84,7.0,100.0,975334819.0,0
2024-02-08 18:00:00,45.44,7.0,100.0,965299485.0,0
2024-02-09 00:00:00,41.55,7.0,100.0,955808130.0,0
2024-02-09 06:00:00,29.0,7.0,100.0,963528558.294012,1
2024-02-09 12:00:00,42.59,7.0,100.0,852483755.5,0
2024-02-09 18:00:00,41.43,7.0,100.0,963846822.5,0
2024-02-10 00:00:00,29.0,7.0,100.0,963553121.4548476,1
2024-02-10 06:00:00,38.34,7.0,100.0,966162072.0,0
2024-02-10 12:00:00,29.0,7.0,100.0,963525187.4676234,1
2024-02-10 18:00:00,29.0,7.0,100.0,963524798.2995361,1
2024-02-11 00:00:00,37.02,7.0,100.0,973811508.0,0
2024-02-11 06:00:00,29.0,7.0,100.0,963403992.662114,1
2024-02-11 12:00:00,38.3,7.0,100.0,927835135.33,0
2024-02-11 18:00:00,37.62,7.0,100.0,972533261.0,0
