Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR,mask_applied
2024-01-15 12:00:00,26.84,5.0,3.0,907912480.0,0
2024-01-15 18:00:00,26.84,5.0,3.0,926759590.4444705,1
2024-01-16 00:00:00,47.54,5.0,3.0,900048990.0,0
2024-01-16 06:00:00,30.01,5.0,3.0,922853214.0,0
2024-01-16 12:00:00,26.84,5.0,3.0,912125973.7108464,1
2024-01-16 18:00:00,26.84,5.0,3.0,912020607.8817763,1
2024-01-17 00:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-17 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-17 12:00:00,45.93,5.0,3.0,921976004.0,0
2024-01-17 18:00:00,48.16,10.0,100.0,908694280.0,0
2024-01-18 00:00:00,26.84,5.0,3.0,912150741.9690301,1
2024-01-18 06:00:00,43.54,10.0,100.0,437938335.0,0
2024-01-18 12:00:00,26.84,5.0,3.0,911749838.5831233,1
2024-01-18 18:00:00,52.83,10.0,100.0,909955538.0,0
2024-01-19 00:00:00,26.84,5.0,3.0,912350158.2544819,1
2024-01-19 06:00:00,26.84,5.0,3.0,912353262.4524922,1
2024-01-19 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-19 18:00:00,34.62,6.0,3.0,920598472.5,0
2024-01-20 00:00:00,26.84,5.0,3.0,912102748.0711567,1
2024-01-20 06:00:00,71.69,10.0,100.0,899321438.0,0
2024-01-20 12:00:00,26.84,5.0,3.0,912323033.6688421,1
2024-01-20 18:00:00,26.84,5.0,3.0,912351446.0741906,1
2024-01-21 00:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-21 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-21 12:00:00,41.92,6.0,3.0,906810337.5,0
2024-01-21 18:00:00,26.84,5.0,3.0,912341483.3858963,1
2024-01-22 00:00:00,26.84,5.0,3.0,912351791.122023,1
2024-01-22 06:00:00,75.63,11.0,100.0,921756585.0,0
2024-01-22 12:00:00,26.84,5.0,3.0,912075576.5543495,1
2024-01-22 18:00:00,30.05,6.0,3.0,916195066.0,0
2024-01-23 00:00:00,52.03,6.0,3.0,903826590.0,0
2024-01-23 06:00:00,26.84,5.0,3.0,912320775.5103414,1
2024-01-23 12:00:00,26.84,5.0,3.0,912351813.0250255,1
2024-01-23 18:00:00,41.46,10.0,100.0,889219204.5,0
2024-01-24 00:00:00,26.84,5.0,3.0,912334198.5182829,1
2024-01-24 06:00:00,47.19,6.0,3.0,907977030.0,0
2024-01-24 12:00:00,40.32,10.0,100.0,915242480.5,0
2024-01-24 18:00:00,40.07,10.0,100.0,887661087.0,0
2024-01-25 00:00:00,26.84,5.0,3.0,912348890.2609246,1
2024-01-25 06:00:00,34.6,6.0,3.0,898423050.0,0
2024-01-25 12:00:00,26.84,5.0,3.0,912322991.69965,1
2024-01-25 18:00:00,72.41,10.0,100.0,916614360.0,0
2024-01-26 00:00:00,26.84,5.0,3.0,912225242.8453662,1
2024-01-26 06:00:00,26.84,5.0,3.0,912233165.6077622,1
2024-01-26 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-26 18:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-27 00:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-27 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-27 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-27 18:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-28 00:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-28 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-28 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-28 18:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-29 00:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-29 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-29 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-01-29 18:00:00,38.0,10.0,100.0,880224319.0,0
2024-01-30 00:00:00,26.84,5.0,3.0,912326692.7313266,1
2024-01-30 06:00:00,26.84,5.0,3.0,912299757.8567675,1
2024-01-30 12:00:00,55.64,9.0,10.0,908803044.5,0
2024-01-30 18:00:00,41.21,10.0,100.0,923954913.0,0
2024-01-31 00:00:00,26.84,5.0,3.0,912110028.8882252,1
2024-01-31 06:00:00,45.69,10.0,100.0,896750491.5,0
2024-01-31 12:00:00,30.18,10.0,100.0,551065395.0,0
2024-01-31 18:00:00,42.3,10.0,100.0,922380846.0,0
2024-02-01 00:00:00,26.84,5.0,3.0,912111198.9034712,1
2024-02-01 06:00:00,26.84,5.0,3.0,912035223.6597887,1
2024-02-01 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-01 18:00:00,43.12,10.0,100.0,900036982.0,0
2024-02-02 00:00:00,49.19,6.0,3.0,920966695.0,0
2024-02-02 06:00:00,39.28,10.0,100.0,908854565.0,0
2024-02-02 12:00:00,43.47,10.0,100.0,916089082.0,0
2024-02-02 18:00:00,49.74,10.0,100.0,923677010.0,0
2024-02-03 00:00:00,26.84,5.0,3.0,912115302.3576276,1
2024-02-03 06:00:00,46.95,10.0,100.0,886273554.0,0
2024-02-03 12:00:00,48.94,10.0,100.0,819721992.0,0
2024-02-03 18:00:00,48.76,10.0,100.0,908698482.5,0
2024-02-04 00:00:00,26.84,5.0,3.0,912561721.5370957,1
2024-02-04 06:00:00,42.42,10.0,100.0,903429139.0,0
2024-02-04 12:00:00,42.08,10.0,100.0,803970528.5,0
2024-02-04 18:00:00,42.72,10.0,100.0,921124995.0,0
2024-02-05 00:00:00,26.84,5.0,3.0,912124457.2473149,1
2024-02-05 06:00:00,26.84,5.0,3.0,912074183.3359928,1
2024-02-05 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-05 18:00:00,40.29,10.0,100.0,906655318.0,0
2024-02-06 00:00:00,42.91,10.0,100.0,906024267.0,0
2024-02-06 06:00:00,42.41,10.0,100.0,898964297.0,0
2024-02-06 12:00:00,35.9,10.0,100.0,868573865.0,0
2024-02-06 18:00:00,26.84,5.0,3.0,912806257.7678233,1
2024-02-07 00:00:00,26.84,5.0,3.0,912294313.9540454,1
2024-02-07 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-07 12:00:00,43.96,10.0,100.0,908434680.0,0
2024-02-07 18:00:00,26.84,5.0,3.0,912346557.6518869,1
2024-02-08 00:00:00,26.84,5.0,3.0,912352596.7482816,1
2024-02-08 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-08 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-08 18:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-09 00:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-09 06:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-09 12:00:00,46.51,10.0,100.0,914770432.0,0
2024-02-09 18:00:00,52.91,10.0,100.0,852574152.0,0
2024-02-10 00:00:00,26.84,5.0,3.0,912283527.55583,1
2024-02-10 06:00:00,47.56,10.0,100.0,871489928.0,0
2024-02-10 12:00:00,26.84,5.0,3.0,912327505.3566132,1
2024-02-10 18:00:00,49.76,10.0,100.0,913705311.0,0
2024-02-11 00:00:00,48.32,10.0,100.0,920387491.0,0
2024-02-11 06:00:00,48.68,10.0,100.0,920639923.0,0
2024-02-11 12:00:00,38.45,5.0,3.0,917559140.5,0
2024-02-11 18:00:00,37.18,10.0,100.0,913993633.5,0
2024-02-12 00:00:00,26.84,5.0,3.0,912275642.4527202,1
2024-02-12 06:00:00,28.61,10.0,100.0,909425781.0,0
2024-02-12 12:00:00,26.84,5.0,3.0,912349124.822479,1
2024-02-12 18:00:00,32.03,10.0,100.0,903978725.0,0
2024-02-13 00:00:00,26.84,5.0,3.0,912331610.7551298,1
2024-02-13 06:00:00,26.84,5.0,3.0,912351786.0831972,1
2024-02-13 12:00:00,49.72,5.0,3.0,906390000.0,0
2024-02-13 18:00:00,26.84,5.0,3.0,912340181.8974433,1
2024-02-14 00:00:00,26.84,5.0,3.0,912351683.2378762,1
2024-02-14 06:00:00,45.86,10.0,100.0,907137196.0,0
2024-02-14 12:00:00,44.1,10.0,100.0,913521877.0,0
2024-02-14 18:00:00,44.45,10.0,100.0,919447911.0,0
2024-02-15 00:00:00,26.84,5.0,3.0,912232839.614257,1
2024-02-15 06:00:00,26.84,5.0,3.0,912148000.4369416,1
2024-02-15 12:00:00,28.98,6.0,3.0,910323393.0,0
2024-02-15 18:00:00,43.58,10.0,100.0,870058894.0,0
2024-02-16 00:00:00,26.84,5.0,3.0,912460671.4535016,1
2024-02-16 06:00:00,26.84,5.0,3.0,912294823.9942706,1
2024-02-16 12:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-16 18:00:00,26.84,5.0,3.0,912245950.0588821,1
2024-02-17 00:00:00,64.15,10.0,100.0,903453442.0,0
